Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Deformation (m)
494	0.63141	0.91309	-2.2761e-002	1.1276e-002
495	0.78925	0.88532	-2.2537e-002	1.7229e-002
496	0.94709	0.85764	-2.2213e-002	2.4396e-002
497	1.1049	0.83004	-2.1792e-002	3.2779e-002
498	1.2628	0.80254	-2.1278e-002	4.2262e-002
499	1.4206	0.77516	-2.0675e-002	5.2895e-002
500	1.5785	0.7479	-1.9983e-002	6.4475e-002
501	1.7364	0.72078	-1.9207e-002	7.7124e-002
502	1.8943	0.6938	-1.8347e-002	9.0526e-002
503	2.0522	0.66697	-1.7407e-002	0.10485
504	2.2102	0.64029	-1.6387e-002	0.11964
505	2.3681	0.61374	-1.5286e-002	0.1351
506	2.5261	0.58732	-1.4101e-002	0.15057
507	2.6841	0.561	-1.2827e-002	0.16659
508	2.842	0.53475	-1.1449e-002	0.18264
509	3.	0.50857	-9.9426e-003	0.19858
510	3.	0.4995	-1.34e-002	0.19858
511	2.8421	0.52605	-1.4451e-002	0.18266
512	2.6842	0.55258	-1.5501e-002	0.16659
513	2.5263	0.5791	-1.655e-002	0.15054
514	2.3684	0.60563	-1.76e-002	0.13513
515	2.2105	0.63214	-1.865e-002	0.11964
516	2.0526	0.65866	-1.9699e-002	0.1049
517	1.8948	0.68517	-2.0749e-002	9.056e-002
518	1.7369	0.71168	-2.1799e-002	7.7189e-002
519	1.579	0.73818	-2.2848e-002	6.4535e-002
520	1.4211	0.76469	-2.3898e-002	5.2981e-002
521	1.2632	0.79119	-2.4948e-002	4.2354e-002
522	1.1053	0.8177	-2.5998e-002	3.2889e-002
523	0.94738	0.8442	-2.7048e-002	2.4524e-002
524	0.78948	0.8707	-2.8098e-002	1.7366e-002
525	0.63159	0.8972	-2.9148e-002	1.1425e-002
526	0.47369	0.9237	-3.0198e-002	6.7272e-003
527	0.31579	0.9502	-3.1248e-002	3.2259e-003
528	0.1579	0.9767	-3.2298e-002	1.0972e-003
529	2.8421	0.19887	-1.7795e-002	0.17804
530	2.6842	0.19465	-2.3329e-002	0.16222
531	2.5263	0.19041	-2.8864e-002	0.14655
532	2.3684	0.18617	-3.4398e-002	0.13112
533	2.2105	0.18192	-3.9932e-002	0.11611
534	2.0526	0.17768	-4.5466e-002	0.10155
535	1.8947	0.17343	-5.1e-002	8.7851e-002
536	1.7368	0.16917	-5.6535e-002	7.4741e-002
537	1.5789	0.16492	-6.2069e-002	6.2812e-002
538	1.4211	0.16066	-6.7603e-002	5.1589e-002
539	1.2632	0.1564	-7.3137e-002	4.168e-002
540	1.1053	0.15215	-7.8672e-002	3.2606e-002
541	0.94737	0.14789	-8.4206e-002	2.4869e-002
542	0.78947	0.14362	-8.974e-002	1.8071e-002
543	0.63158	0.13936	-9.5275e-002	1.2509e-002
544	0.47368	0.1351	-0.10081	7.9465e-003
545	0.31579	0.13084	-0.10634	4.4729e-003
546	0.15789	0.12658	-0.11188	1.8383e-003
547	2.8421	0.23977	-1.7377e-002	0.17896
548	2.6842	0.23939	-2.2351e-002	0.16291
549	2.5263	0.239	-2.7324e-002	0.14729
550	2.3684	0.2386	-3.2298e-002	0.1318
551	2.2105	0.2382	-3.7272e-002	0.11682
552	2.0526	0.2378	-4.2245e-002	0.1022
553	1.8947	0.23739	-4.7219e-002	8.8523e-002
554	1.7368	0.23698	-5.2193e-002	7.5326e-002
555	1.5789	0.23658	-5.7166e-002	6.3414e-002
556	1.4211	0.23616	-6.214e-002	5.2106e-002
557	1.2632	0.23575	-6.7114e-002	4.2207e-002
558	1.1053	0.23534	-7.2087e-002	3.3049e-002
559	0.94737	0.23492	-7.7061e-002	2.5312e-002
560	0.78947	0.23451	-8.2035e-002	1.8425e-002
561	0.63158	0.23409	-8.7009e-002	1.2849e-002
562	0.47368	0.23368	-9.1983e-002	8.1549e-003
563	0.31579	0.23326	-9.6957e-002	4.6609e-003
564	0.15789	0.23284	-0.10193	1.765e-003
565	2.8421	0.28067	-1.6958e-002	0.17982
566	2.6842	0.28413	-2.1372e-002	0.16354
567	2.5263	0.28758	-2.5785e-002	0.14797
568	2.3684	0.29103	-3.0198e-002	0.13241
569	2.2105	0.29448	-3.4611e-002	0.11747
570	2.0526	0.29792	-3.9024e-002	0.10278
571	1.8947	0.30136	-4.3437e-002	8.91e-002
572	1.7368	0.3048	-4.7851e-002	7.5847e-002
573	1.5789	0.30823	-5.2264e-002	6.3905e-002
574	1.4211	0.31167	-5.6677e-002	5.2548e-002
575	1.2632	0.3151	-6.109e-002	4.2609e-002
576	1.1053	0.31853	-6.5503e-002	3.3403e-002
577	0.94737	0.32196	-6.9917e-002	2.562e-002
578	0.78947	0.32539	-7.433e-002	1.8681e-002
579	0.63158	0.32882	-7.8743e-002	1.3058e-002
580	0.47368	0.33225	-8.3157e-002	8.2998e-003
581	0.31579	0.33568	-8.757e-002	4.7504e-003
582	0.15789	0.33911	-9.1983e-002	1.7532e-003
583	2.8421	0.32156	-1.654e-002	0.18059
584	2.6842	0.32887	-2.0393e-002	0.16414
585	2.5263	0.33617	-2.4246e-002	0.14856
586	2.3684	0.34346	-2.8099e-002	0.133
587	2.2105	0.35075	-3.1951e-002	0.11804
588	2.0526	0.35804	-3.5803e-002	0.1033
589	1.8947	0.36533	-3.9656e-002	8.959e-002
590	1.7368	0.37261	-4.3509e-002	7.6281e-002
591	1.579	0.37989	-4.7361e-002	6.4304e-002
592	1.4211	0.38717	-5.1214e-002	5.2876e-002
593	1.2632	0.39445	-5.5066e-002	4.2914e-002
594	1.1053	0.40173	-5.8919e-002	3.362e-002
595	0.94737	0.409	-6.2772e-002	2.5821e-002
596	0.78948	0.41628	-6.6624e-002	1.8785e-002
597	0.63158	0.42355	-7.0477e-002	1.316e-002
598	0.47369	0.43082	-7.433e-002	8.3084e-003
599	0.31579	0.4381	-7.8183e-002	4.7571e-003
600	0.1579	0.44537	-8.2036e-002	1.7069e-003
601	2.8421	0.36246	-1.6122e-002	0.18126
602	2.6842	0.37361	-1.9415e-002	0.16473
603	2.5263	0.38476	-2.2707e-002	0.14907
604	2.3684	0.3959	-2.5999e-002	0.13355
605	2.2105	0.40703	-2.9291e-002	0.1185
606	2.0526	0.41816	-3.2583e-002	0.10376
607	1.8947	0.42929	-3.5875e-002	8.9988e-002
608	1.7368	0.44042	-3.9167e-002	7.6628e-002
609	1.579	0.45155	-4.2459e-002	6.4609e-002
610	1.4211	0.46267	-4.5751e-002	5.3086e-002
611	1.2632	0.4738	-4.9043e-002	4.3117e-002
612	1.1053	0.48492	-5.2335e-002	3.3694e-002
613	0.94737	0.49604	-5.5627e-002	2.5907e-002
614	0.78948	0.50716	-5.8919e-002	1.873e-002
615	0.63158	0.51828	-6.2211e-002	1.3147e-002
616	0.47369	0.5294	-6.5504e-002	8.1867e-003
617	0.31579	0.54052	-6.8796e-002	4.6806e-003
618	0.1579	0.55164	-7.2088e-002	1.6332e-003
619	2.8421	0.40336	-1.5704e-002	0.1818
620	2.6842	0.41835	-1.8436e-002	0.16528
621	2.5263	0.43334	-2.1168e-002	0.14948
622	2.3684	0.44833	-2.3899e-002	0.13406
623	2.2105	0.46331	-2.663e-002	0.11887
624	2.0526	0.47829	-2.9362e-002	0.10418
625	1.8947	0.49326	-3.2093e-002	9.028e-002
626	1.7369	0.50824	-3.4825e-002	7.6911e-002
627	1.579	0.52321	-3.7556e-002	6.4788e-002
628	1.4211	0.53818	-4.0287e-002	5.3208e-002
629	1.2632	0.55315	-4.3019e-002	4.3175e-002
630	1.1053	0.56811	-4.5751e-002	3.366e-002
631	0.94737	0.58308	-4.8482e-002	2.5843e-002
632	0.78948	0.59805	-5.1214e-002	1.8558e-002
633	0.63158	0.61301	-5.3945e-002	1.2989e-002
634	0.47369	0.62797	-5.6677e-002	7.9632e-003
635	0.31579	0.64294	-5.9409e-002	4.5081e-003
636	0.1579	0.6579	-6.2141e-002	1.5621e-003
637	2.8421	0.44425	-1.5286e-002	0.18219
638	2.6842	0.4631	-1.7458e-002	0.16579
639	2.5263	0.48193	-1.9629e-002	0.14982
640	2.3684	0.50076	-2.1799e-002	0.13452
641	2.2105	0.51959	-2.397e-002	0.11915
642	2.0526	0.53841	-2.6141e-002	0.10454
643	1.8947	0.55723	-2.8312e-002	9.0445e-002
644	1.7369	0.57605	-3.0483e-002	7.7134e-002
645	1.579	0.59487	-3.2653e-002	6.4815e-002
646	1.4211	0.61368	-3.4824e-002	5.3268e-002
647	1.2632	0.63249	-3.6995e-002	4.3059e-002
648	1.1053	0.65131	-3.9166e-002	3.3553e-002
649	0.94738	0.67012	-4.1337e-002	2.5586e-002
650	0.78948	0.68893	-4.3508e-002	1.8316e-002
651	0.63158	0.70774	-4.568e-002	1.265e-002
652	0.47369	0.72655	-4.7851e-002	7.7126e-003
653	0.31579	0.74536	-5.0022e-002	4.2088e-003
654	0.1579	0.76417	-5.2193e-002	1.4666e-003
655	2.8421	0.48515	-1.4868e-002	0.18245
656	2.6842	0.50784	-1.6479e-002	0.16623
657	2.5263	0.53052	-1.8089e-002	0.15014
658	2.3684	0.55319	-1.97e-002	0.13489
659	2.2105	0.57587	-2.131e-002	0.11937
660	2.0526	0.59853	-2.292e-002	0.10481
661	1.8948	0.6212	-2.453e-002	9.0509e-002
662	1.7369	0.64386	-2.6141e-002	7.7271e-002
663	1.579	0.66652	-2.7751e-002	6.4701e-002
664	1.4211	0.68919	-2.9361e-002	5.324e-002
665	1.2632	0.71184	-3.0972e-002	4.2763e-002
666	1.1053	0.7345	-3.2582e-002	3.333e-002
667	0.94738	0.75716	-3.4192e-002	2.5141e-002
668	0.78948	0.77982	-3.5803e-002	1.7943e-002
669	0.63159	0.80247	-3.7414e-002	1.2127e-002
670	0.47369	0.82512	-3.9024e-002	7.3073e-003
671	0.31579	0.84778	-4.0635e-002	3.787e-003
672	0.1579	0.87043	-4.2246e-002	1.3074e-003
673	3.	0.46245	-1.3257e-002	0.19827
674	3.	0.4254	-1.3115e-002	0.19785
675	3.	0.38835	-1.2972e-002	0.19733
676	3.	0.3513	-1.2829e-002	0.19673
677	3.	0.31425	-1.2687e-002	0.19606
678	3.	0.2772	-1.2544e-002	0.19536
679	3.	0.24015	-1.2402e-002	0.19463
680	3.	0.20309	-1.226e-002	0.19383
681	0.	0.17737	-0.11216	0.
682	0.	6.7257e-002	-0.12267	0.
683	0.	0.12278	-0.12239	0.
684	7.8947e-002	0.12444	-0.11465	6.3572e-004
685	0.	0.28748	-0.10165	0.
686	0.	0.23289	-0.11189	0.
687	7.8947e-002	0.23263	-0.10442	5.5313e-004
688	0.	0.39759	-9.1143e-002	0.
689	0.	0.34301	-0.10138	0.
690	7.8948e-002	0.34082	-9.419e-002	5.2919e-004
691	0.	0.5077	-8.0635e-002	0.
692	0.	0.45312	-9.0868e-002	0.
693	7.8948e-002	0.44901	-8.3962e-002	4.9927e-004
694	0.	0.61781	-7.0127e-002	0.
695	0.	0.56324	-8.0359e-002	0.
696	7.8948e-002	0.55719	-7.3734e-002	4.6226e-004
697	0.	0.72792	-5.9618e-002	0.
698	0.	0.67335	-6.9851e-002	0.
699	7.8948e-002	0.66538	-6.3507e-002	4.3558e-004
700	0.	0.83803	-4.911e-002	0.
701	0.	0.78346	-5.9342e-002	0.
702	7.8948e-002	0.77357	-5.3279e-002	4.1963e-004
703	0.	0.94814	-3.8602e-002	0.
704	0.	0.89358	-4.8834e-002	0.
705	7.8948e-002	0.88176	-4.3051e-002	3.8511e-004
706	0.	1.015	-2.9966e-002	0.
707	0.	1.0037	-3.8325e-002	0.
708	7.8948e-002	0.98995	-3.2823e-002	3.5444e-004
709	0.	1.0286	-2.5914e-002	0.
710	0.	1.0313	-1.2086e-002	0.
711	7.8934e-002	1.0108	-2.2671e-002	3.0265e-004
712	6.1878e-017	-0.1223	-3.9472e-002	0.
713	0.	-0.13066	-2.7554e-002	0.
714	7.4816e-018	-0.12781	-1.3376e-002	0.
715	7.8942e-002	-0.11931	-2.4742e-002	3.1532e-004
716	3.8209e-018	-0.10427	-7.5126e-002	0.
717	0.	-0.12212	-5.4012e-002	0.
718	7.8943e-002	-0.11131	-4.9838e-002	4.026e-004
719	-5.5701e-018	-6.4873e-002	-0.11093	0.
720	0.	-8.9829e-002	-9.8788e-002	0.
721	7.8944e-002	-8.083e-002	-9.2372e-002	6.2263e-004
722	1.3511e-016	-1.4509e-002	-0.12768	0.
723	0.	-4.2185e-002	-0.12667	0.
724	7.8946e-002	-3.5728e-002	-0.1189	8.15e-004
725	0.	1.2667e-002	-0.1329	0.
726	7.8947e-002	1.6256e-002	-0.12487	8.411e-004
727	-1.8636e-017	0.17831	-0.12212	0.
728	-1.9258e-017	6.8192e-002	-0.13263	0.
729	7.8947e-002	0.12537	-0.12461	7.2135e-004
730	-1.7741e-017	0.28843	-0.11161	0.
731	7.8947e-002	0.23357	-0.11438	6.3529e-004
732	-1.6937e-017	0.39854	-0.1011	0.
733	7.8948e-002	0.34176	-0.10415	6.0575e-004
734	-1.6588e-017	0.50866	-9.0592e-002	0.
735	7.8949e-002	0.44995	-9.3921e-002	5.6904e-004
736	-9.0457e-018	0.61878	-8.0083e-002	0.
737	7.8949e-002	0.55815	-8.3693e-002	5.252e-004
738	8.335e-018	0.72889	-6.9574e-002	0.
739	7.895e-002	0.66634	-7.3464e-002	4.913e-004
740	2.7683e-017	0.83901	-5.9065e-002	0.
741	7.895e-002	0.77454	-6.3235e-002	4.6701e-004
742	4.1129e-017	0.94912	-4.8556e-002	0.
743	7.8951e-002	0.88273	-5.3006e-002	4.2532e-004
744	-2.0166e-017	1.0196	-3.89e-002	0.
745	7.8951e-002	0.99092	-4.2778e-002	3.9441e-004
746	6.5052e-018	1.0408	-1.571e-002	0.
747	7.8922e-002	1.0183	-2.9427e-002	3.1114e-004
748	-2.4313e-017	1.0386	3.5124e-008	0.
749	7.8937e-002	1.03	-1.3306e-003	2.1073e-004
750	7.8937e-002	1.0198	-1.3063e-003	2.532e-004
751	-1.6328e-016	-0.13186	-4.253e-002	0.
752	1.1872e-016	-0.1378	-1.4397e-002	0.
753	7.8942e-002	-0.12914	-2.6761e-002	3.0071e-004
754	-8.2597e-017	-0.11241	-8.0979e-002	0.
755	7.8943e-002	-0.1205	-5.3871e-002	4.1511e-004
756	3.3177e-017	-7.0011e-002	-0.11954	0.
757	7.8944e-002	-8.7599e-002	-9.9769e-002	6.8589e-004
758	-2.006e-017	-1.5659e-002	-0.13763	0.
759	7.8945e-002	-3.8922e-002	-0.12839	9.1659e-004
760	7.8946e-002	1.7179e-002	-0.13484	9.39e-004
761	-1.5396e-017	-0.13353	8.5549e-018	0.
762	7.8941e-002	-0.12193	1.4051e-003	2.7886e-004
763	7.8941e-002	-0.13196	1.429e-003	2.4525e-004
764	2.921	0.11508	3.5874e-002	0.18419
765	3.	0.11662	3.6838e-002	0.19201
766	3.	0.12147	3.1738e-002	0.19205
767	2.7631	0.10198	3.4824e-002	0.16853
768	2.8421	0.10353	3.5816e-002	0.1763
769	2.8421	0.10833	3.0238e-002	0.17634
770	2.6052	8.8875e-002	3.3665e-002	0.15283
771	2.6842	9.0432e-002	3.4684e-002	0.16067
772	2.6842	9.5195e-002	2.8624e-002	0.16073
773	2.4473	7.5752e-002	3.24e-002	0.13718
774	2.5263	7.7314e-002	3.3446e-002	0.14491
775	2.5263	8.2053e-002	2.6909e-002	0.14496
776	2.2894	6.2616e-002	3.103e-002	0.12188
777	2.3684	6.4182e-002	3.2102e-002	0.12943
778	2.3684	6.8906e-002	2.5094e-002	0.12949
779	2.1315	4.9467e-002	2.9558e-002	0.10702
780	2.2105	5.1037e-002	3.0655e-002	0.11431
781	2.2105	5.5757e-002	2.3181e-002	0.11437
782	1.9736	3.6307e-002	2.7983e-002	9.2831e-002
783	2.0526	3.788e-002	2.9106e-002	9.9783e-002
784	2.0526	4.2608e-002	2.1172e-002	9.9834e-002
785	1.8157	2.3137e-002	2.6307e-002	7.937e-002
786	1.8947	2.4713e-002	2.7454e-002	8.5933e-002
787	1.8947	2.9458e-002	1.9067e-002	8.5981e-002
788	1.6578	9.959e-003	2.453e-002	6.6825e-002
789	1.7368	1.1538e-002	2.5702e-002	7.2926e-002
790	1.7368	1.6311e-002	1.6868e-002	7.2973e-002
791	1.4999	-3.2257e-003	2.2652e-002	5.5219e-002
792	1.5789	-1.6452e-003	2.3849e-002	6.0844e-002
793	1.5789	3.1663e-003	1.4574e-002	6.0889e-002
794	1.342	-1.6415e-002	2.0676e-002	4.466e-002
795	1.421	-1.4834e-002	2.1897e-002	4.975e-002
796	1.421	-9.9736e-003	1.2186e-002	4.9796e-002
797	1.1841	-2.9609e-002	1.8601e-002	3.5162e-002
798	1.2631	-2.8026e-002	1.9846e-002	3.9726e-002
799	1.2631	-2.3108e-002	9.7064e-003	3.9772e-002
800	1.0263	-4.2804e-002	1.6429e-002	2.6758e-002
801	1.1052	-4.1221e-002	1.7698e-002	3.0776e-002
802	1.1052	-3.6235e-002	7.1353e-003	3.0821e-002
803	0.86837	-5.5999e-002	1.4161e-002	1.9459e-002
804	0.94731	-5.4418e-002	1.5453e-002	2.2925e-002
805	0.94736	-4.9353e-002	4.4739e-003	2.2966e-002
806	0.71048	-6.9194e-002	1.1798e-002	1.3327e-002
807	0.78942	-6.7613e-002	1.3112e-002	1.6197e-002
808	0.78947	-6.2462e-002	1.7234e-003	1.6241e-002
809	0.55259	-8.2385e-002	9.3397e-003	8.3689e-003
810	0.63153	-8.0807e-002	1.0677e-002	1.0669e-002
811	0.63159	-7.5559e-002	-1.1153e-003	1.0712e-002
812	0.39471	-9.5572e-002	6.7883e-003	4.5616e-003
813	0.47365	-9.3996e-002	8.1478e-003	6.2866e-003
814	0.47371	-8.8644e-002	-4.0411e-003	6.3348e-003
815	0.23682	-0.10875	4.1437e-003	1.8379e-003
816	0.31577	-0.10718	5.5256e-003	3.0366e-003
817	0.31582	-0.10172	-7.0533e-003	3.0778e-003
818	0.15788	-0.12036	2.8101e-003	8.9701e-004
819	0.15794	-0.11477	-1.0152e-002	9.2978e-004
820	2.921	0.10509	3.6808e-002	0.18409
821	3.	0.11143	3.1662e-002	0.19194
822	2.7631	9.1988e-002	3.5705e-002	0.16842
823	2.8421	9.8301e-002	3.0107e-002	0.17624
824	2.6052	7.8875e-002	3.4493e-002	0.15271
825	2.6842	8.5162e-002	2.8436e-002	0.16059
826	2.4473	6.5747e-002	3.3175e-002	0.13706
827	2.5263	7.2019e-002	2.6665e-002	0.14483
828	2.2894	5.2606e-002	3.1753e-002	0.12175
829	2.3684	5.8873e-002	2.4796e-002	0.12936
830	2.1315	3.9453e-002	3.0229e-002	0.1069
831	2.2105	4.5725e-002	2.2831e-002	0.11424
832	1.9736	2.6289e-002	2.8603e-002	9.2713e-002
833	2.0526	3.2576e-002	2.077e-002	9.9717e-002
834	1.8157	1.3116e-002	2.6875e-002	7.9258e-002
835	1.8947	1.9428e-002	1.8614e-002	8.587e-002
836	1.6578	-6.4887e-005	2.5047e-002	6.6719e-002
837	1.7368	6.2831e-003	1.6363e-002	7.2865e-002
838	1.4999	-1.3252e-002	2.3119e-002	5.5113e-002
839	1.5789	-6.8588e-003	1.4019e-002	6.0785e-002
840	1.342	-2.6444e-002	2.1092e-002	4.4563e-002
841	1.421	-1.9996e-002	1.1583e-002	4.9696e-002
842	1.1841	-3.9639e-002	1.8967e-002	3.5063e-002
843	1.2631	-3.3127e-002	9.0539e-003	3.9673e-002
844	1.0263	-5.2835e-002	1.6746e-002	2.667e-002
845	1.1052	-4.625e-002	6.4346e-003	3.0727e-002
846	0.86837	-6.6032e-002	1.4428e-002	1.937e-002
847	0.94732	-5.9365e-002	3.7254e-003	2.2885e-002
848	0.71048	-7.9227e-002	1.2015e-002	1.3243e-002
849	0.78943	-7.247e-002	9.2754e-004	1.6156e-002
850	0.55259	-9.2419e-002	9.5084e-003	8.2873e-003
851	0.63154	-8.5563e-002	-1.958e-003	1.0636e-002
852	0.39471	-0.10561	6.9084e-003	4.4889e-003
853	0.47366	-9.8644e-002	-4.9302e-003	6.2571e-003
854	0.23682	-0.11879	4.2156e-003	1.7912e-003
855	0.31577	-0.11171	-7.9886e-003	3.0218e-003
856	0.15789	-0.12476	-1.1133e-002	8.9108e-004
857	0.15808	-5.9504e-002	-0.11371	1.6906e-003
858	0.23684	-2.92e-002	-0.12234	2.8802e-003
859	0.15802	-6.7563e-003	-0.13147	2.0249e-003
860	0.15789	-3.2462e-002	-0.12062	1.8756e-003
861	0.15812	-0.1005	-7.6066e-002	1.2451e-003
862	0.23683	-7.6359e-002	-9.4342e-002	2.4172e-003
863	0.15789	-7.8595e-002	-9.3357e-002	1.466e-003
864	0.15795	-0.11919	-3.8556e-002	9.8374e-004
865	0.23683	-0.10805	-4.9579e-002	1.9769e-003
866	0.15789	-0.10968	-4.9707e-002	1.0735e-003
867	0.23683	-0.11626	-2.3187e-002	1.8399e-003
868	0.15788	-0.11778	-2.3961e-002	9.4689e-004
869	0.31597	-4.8981e-002	-0.10791	3.8504e-003
870	0.39473	-1.9458e-002	-0.1163	5.5964e-003
871	0.31591	2.1554e-003	-0.12533	4.1918e-003
872	0.31578	-2.2718e-002	-0.11458	4.0258e-003
873	0.316	-8.8584e-002	-7.1172e-002	3.4011e-003
874	0.39472	-6.5084e-002	-8.8943e-002	5.1381e-003
875	0.31578	-6.7325e-002	-8.7955e-002	3.6204e-003
876	0.31583	-0.10649	-3.4648e-002	3.1188e-003
877	0.39472	-9.5571e-002	-4.5349e-002	4.6818e-003
878	0.31577	-9.721e-002	-4.5464e-002	3.2146e-003
879	0.39471	-0.10336	-1.9692e-002	4.5378e-003
880	0.31577	-0.10489	-2.0448e-002	3.0847e-003
881	0.47385	-3.8429e-002	-0.10212	7.2209e-003
882	0.55262	-9.6945e-003	-0.11026	9.5321e-003
883	0.4738	1.1077e-002	-0.11918	7.6652e-003
884	0.47367	-1.2952e-002	-0.10854	7.4389e-003
885	0.47388	-7.6636e-002	-6.6323e-002	6.6755e-003
886	0.55261	-5.3773e-002	-8.3574e-002	8.9819e-003
887	0.47367	-5.6019e-002	-8.2583e-002	6.939e-003
888	0.47372	-9.3774e-002	-3.081e-002	6.3585e-003
889	0.5526	-8.3061e-002	-4.118e-002	8.4809e-003
890	0.47366	-8.4707e-002	-4.1283e-002	6.4705e-003
891	0.5526	-9.0435e-002	-1.6275e-002	8.3321e-003
892	0.47365	-9.1974e-002	-1.7013e-002	6.3302e-003
893	0.63174	-2.7847e-002	-9.6354e-002	1.1544e-002
894	0.71051	8.9321e-005	-0.10422	1.4414e-002
895	0.63169	2.0008e-002	-0.11304	1.2e-002
896	0.63157	-3.1647e-003	-0.10251	1.1765e-002
897	0.63177	-6.4653e-002	-6.1518e-002	1.1018e-002
898	0.7105	-4.2428e-002	-7.8233e-002	1.3884e-002
899	0.63156	-4.4679e-002	-7.7239e-002	1.1268e-002
900	0.6316	-8.1027e-002	-2.7042e-002	1.0724e-002
901	0.71049	-7.0521e-002	-3.7074e-002	1.3414e-002
902	0.63155	-7.2174e-002	-3.7164e-002	1.0829e-002
903	0.71049	-7.7491e-002	-1.2938e-002	1.3279e-002
904	0.63154	-7.9036e-002	-1.3657e-002	1.0702e-002
905	0.78963	-1.7236e-002	-9.06e-002	1.7099e-002
906	0.8684	9.8937e-003	-9.8196e-002	2.0574e-002
907	0.78958	2.8948e-002	-0.10689	1.76e-002
908	0.78946	6.6435e-003	-9.6482e-002	1.734e-002
909	0.78965	-5.2635e-002	-5.6759e-002	1.6542e-002
910	0.8684	-3.1048e-002	-7.2922e-002	2.0002e-002
911	0.78945	-3.3303e-002	-7.1926e-002	1.6807e-002
912	0.78949	-6.8254e-002	-2.3345e-002	1.6242e-002
913	0.86838	-5.795e-002	-3.303e-002	1.9531e-002
914	0.78944	-5.961e-002	-3.3108e-002	1.6351e-002
915	0.86838	-6.4529e-002	-9.6792e-003	1.94e-002
916	0.78943	-6.6079e-002	-1.038e-002	1.6224e-002
917	0.94751	-6.5957e-003	-8.4861e-002	2.3749e-002
918	1.0263	1.9718e-002	-9.2175e-002	2.7758e-002
919	0.94747	3.7898e-002	-0.10075	2.4246e-002
920	0.94735	1.6473e-002	-9.0463e-002	2.3985e-002
921	0.94754	-4.0582e-002	-5.2045e-002	2.3229e-002
922	1.0263	-1.9634e-002	-6.7641e-002	2.7243e-002
923	0.94734	-2.1893e-002	-6.6642e-002	2.3471e-002
924	0.94738	-5.5456e-002	-1.9719e-002	2.2964e-002
925	1.0263	-4.5349e-002	-2.905e-002	2.6812e-002
926	0.94733	-4.7016e-002	-2.9116e-002	2.3059e-002
927	1.0263	-5.1548e-002	-6.5016e-003	2.6692e-002
928	0.94732	-5.3103e-002	-7.184e-003	2.2947e-002
929	1.1054	4.0741e-003	-7.9139e-002	3.1586e-002
930	1.1842	2.9563e-002	-8.6159e-002	3.6164e-002
931	1.1054	4.6857e-002	-9.4603e-002	3.2052e-002
932	1.1052	2.6324e-002	-8.445e-002	3.1806e-002
933	1.1054	-2.8494e-002	-4.7379e-002	3.1076e-002
934	1.1842	-8.1855e-003	-6.2391e-002	3.5633e-002
935	1.1052	-1.0448e-002	-6.139e-002	3.1319e-002
936	1.1053	-4.2634e-002	-1.6167e-002	3.0802e-002
937	1.1842	-3.272e-002	-2.5135e-002	3.5199e-002
938	1.1052	-3.4393e-002	-2.5188e-002	3.0907e-002
939	1.1842	-3.8549e-002	-3.4057e-003	3.5082e-002
940	1.1052	-4.0109e-002	-4.0691e-003	3.0792e-002
941	1.2633	1.4773e-002	-7.3434e-002	4.0478e-002
942	1.3421	3.9428e-002	-8.0151e-002	4.5571e-002
943	1.2632	5.5824e-002	-8.8461e-002	4.0968e-002
944	1.2631	3.6196e-002	-7.8444e-002	4.0706e-002
945	1.2633	-1.6372e-002	-4.276e-002	3.9993e-002
946	1.3421	3.2974e-003	-5.7172e-002	4.5072e-002
947	1.2631	1.0327e-003	-5.6169e-002	4.0221e-002
948	1.2632	-2.9788e-002	-1.2688e-002	3.9745e-002
949	1.3421	-2.0062e-002	-2.1285e-002	4.4676e-002
950	1.2631	-2.1741e-002	-2.1326e-002	3.9842e-002
951	1.342	-2.5535e-002	-3.9266e-004	4.4574e-002
952	1.2631	-2.7098e-002	-1.0367e-003	3.9739e-002
953	1.4212	2.5501e-002	-6.7746e-002	5.047e-002
954	1.5	4.9313e-002	-7.4148e-002	5.6115e-002
955	1.4211	6.4799e-002	-8.2319e-002	5.0938e-002
956	1.421	4.6089e-002	-7.2445e-002	5.0689e-002
957	1.4212	-4.2157e-003	-3.8189e-002	4.9998e-002
958	1.5	1.4814e-002	-5.1985e-002	5.5608e-002
959	1.421	1.2548e-002	-5.098e-002	5.0224e-002
960	1.421	-1.6919e-002	-9.2845e-003	4.9757e-002
961	1.5	-7.377e-003	-1.7502e-002	5.5221e-002
962	1.421	-9.0605e-003	-1.753e-002	4.9854e-002
963	1.4999	-1.2505e-002	2.5365e-003	5.5123e-002
964	1.421	-1.4072e-002	1.9121e-003	4.9759e-002
965	1.5791	3.6258e-002	-6.2075e-002	6.1508e-002
966	1.6579	5.9218e-002	-6.8153e-002	6.7645e-002
967	1.579	7.3782e-002	-7.6178e-002	6.1996e-002
968	1.5789	5.6003e-002	-6.6453e-002	6.1733e-002
969	1.5791	7.9742e-003	-3.3667e-002	6.1061e-002
970	1.6579	2.6365e-002	-4.683e-002	6.7167e-002
971	1.5789	2.4097e-002	-4.5824e-002	6.1274e-002
972	1.5789	-4.0291e-003	-5.9568e-003	6.0841e-002
973	1.6578	5.3355e-003	-1.3787e-002	6.6811e-002
974	1.5789	3.647e-003	-1.3802e-002	6.0932e-002
975	1.6578	5.3979e-004	5.3808e-003	6.6722e-002
