Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Deformation (m)
9290	1.6611	0.73516	-4.7856e-003	0.11606
9291	1.6611	0.72953	1.1106e-002	0.11383
9292	1.6611	0.51443	1.2648e-002	2.8742e-002
9293	1.6611	0.52327	2.5334e-002	3.3081e-002
9294	1.6611	0.557	-1.0923e-002	4.6328e-002
9295	1.6611	0.45767	1.692e-002	7.1871e-003
9296	1.6611	0.34739	2.306e-002	3.8875e-002
9297	1.6611	0.38491	3.9775e-002	2.6929e-002
9298	1.6611	0.13917	4.4619e-002	0.11914
9299	1.6611	0.10465	7.2727e-002	0.13362
9300	1.6611	0.26224	3.4023e-002	7.2309e-002
9301	1.6611	0.30664	4.9245e-002	5.6817e-002
9302	1.6611	0.19573	3.9812e-002	9.7809e-002
9303	1.6611	0.17073	1.4812e-002	0.10635
9304	1.6611	0.17085	6.3625e-002	0.10874
9305	1.6661	0.17082	3.9857e-002	0.10742
9306	1.6611	0.22073	1.4812e-002	8.7462e-002
9307	1.6611	0.23049	5.9329e-002	8.6304e-002
9308	1.6661	0.22082	3.9857e-002	8.8616e-002
9309	1.6611	0.19573	-1.0188e-002	9.7096e-002
9310	1.6611	0.22864	-3.0636e-002	8.5602e-002
9311	1.6661	0.22082	-1.0143e-002	8.7873e-002
9312	1.6611	0.16882	-3.2941e-002	0.10813
9313	1.6661	0.17082	-1.0143e-002	0.10679
9314	1.6611	0.48719	1.9111e-002	1.8356e-002
9315	1.6611	0.47469	6.6106e-003	1.2558e-002
9316	1.6661	0.47427	1.913e-002	1.335e-002
9317	1.6611	0.49969	6.6106e-003	2.2659e-002
9318	1.6611	0.49121	3.3944e-002	2.2135e-002
9319	1.6661	0.49927	1.913e-002	2.3041e-002
9320	1.6611	0.48719	-5.8894e-003	1.8212e-002
9321	1.6611	0.49002	-2.0418e-002	2.1387e-002
9322	1.6661	0.49927	-5.8695e-003	2.2922e-002
9323	1.6611	0.46011	-2.1571e-002	1.2607e-002
9324	1.6661	0.47427	-5.8695e-003	1.3137e-002
9325	1.6611	0.74028	-7.2949e-003	0.11809
9326	1.6611	0.73085	-1.7093e-002	0.11462
9327	1.6661	0.73562	-1.3053e-002	0.11671
9328	1.6611	0.74067	6.2994e-003	0.11784
9329	1.6661	0.74088	-5.3535e-004	0.11849
9330	1.6611	0.73181	1.6616e-002	0.11456
9331	1.6661	0.73634	1.2261e-002	0.11625
9332	1.6611	0.70789	2.0858e-002	0.10573
9333	1.6611	0.72468	-4.9997e-005	0.112
9334	1.6661	0.72438	1.8676e-002	0.11206
9335	1.6611	0.67325	2.5153e-002	9.2646e-002
9336	1.6611	0.68995	9.451e-004	9.8886e-002
9337	1.6661	0.6898	2.2969e-002	9.917e-002
9338	1.6611	0.62129	3.1596e-002	7.2349e-002
9339	1.6611	0.65521	1.9402e-003	8.5353e-002
9340	1.6661	0.65522	2.7262e-002	8.585e-002
9341	1.6611	0.55201	4.0187e-002	4.5776e-002
9342	1.6611	0.58575	3.9304e-003	5.7479e-002
9343	1.6661	0.58606	3.5847e-002	5.874e-002
9344	1.6611	0.50005	4.663e-002	2.7745e-002
9345	1.6661	0.5169	4.4432e-002	3.3158e-002
9346	1.6611	0.46541	5.0926e-002	1.9659e-002
9347	1.6661	0.48232	4.8724e-002	2.2831e-002
9348	1.6611	0.41345	5.7369e-002	2.3416e-002
9349	1.6661	0.44774	5.3017e-002	1.8501e-002
9350	1.6611	0.34417	6.596e-002	4.5908e-002
9351	1.6661	0.37859	6.1602e-002	3.3967e-002
9352	1.6611	0.27489	7.4551e-002	7.1603e-002
9353	1.6661	0.30943	7.0187e-002	5.8969e-002
9354	1.6611	0.2056	8.3142e-002	9.778e-002
9355	1.6661	0.24027	7.8772e-002	8.5085e-002
9356	1.6611	0.13632	9.1733e-002	0.1237
9357	1.6661	0.17111	8.7358e-002	0.11126
9358	1.6611	0.20173	-5.3389e-002	9.7321e-002
9359	1.6611	0.13208	-5.7999e-002	0.12321
9360	1.6661	0.16704	-5.5519e-002	0.1106
9361	1.6611	0.27139	-4.8778e-002	7.1089e-002
9362	1.6661	0.23657	-5.0926e-002	8.4452e-002
9363	1.6611	0.34104	-4.4168e-002	4.5058e-002
9364	1.6661	0.30611	-4.6333e-002	5.8196e-002
9365	1.6611	0.4107	-3.9557e-002	2.1923e-002
9366	1.6661	0.37564	-4.1741e-002	3.2874e-002
9367	1.6611	0.46294	-3.6099e-002	1.8066e-002
9368	1.6661	0.44518	-3.7148e-002	1.6741e-002
9369	1.6611	0.49777	-3.3794e-002	2.6754e-002
9370	1.6661	0.47994	-3.4851e-002	2.1574e-002
9371	1.6611	0.55001	-3.0336e-002	4.5262e-002
9372	1.6661	0.51471	-3.2555e-002	3.2362e-002
9373	1.6611	0.61967	-2.5726e-002	7.215e-002
9374	1.6661	0.58424	-2.7962e-002	5.835e-002
9375	1.6611	0.67191	-2.2268e-002	9.2458e-002
9376	1.6661	0.65378	-2.3369e-002	8.5476e-002
9377	1.6611	0.70674	-1.9963e-002	0.10565
9378	1.6661	0.68855	-2.1073e-002	9.904e-002
9379	1.6661	0.72331	-1.8777e-002	0.11192
9380	1.6611	6.9328e-002	9.3267e-002	0.14761
9381	1.6661	0.10195	9.5943e-002	0.13706
9382	1.6611	2.1129e-002	5.1865e-002	0.16319
9383	1.6661	4.1231e-002	7.7612e-002	0.15716
9384	1.6611	1.9328e-002	-1.165e-002	0.16292
9385	1.6661	1.3936e-002	2.0359e-002	0.16549
9386	1.6611	6.5104e-002	-5.5716e-002	0.14742
9387	1.6661	3.7928e-002	-3.8356e-002	0.15727
9388	1.6661	9.7507e-002	-6.0112e-002	0.13629
9389	1.6711	2.0133e-002	-1.1416e-002	0.16377
9390	1.6711	6.5734e-002	-5.5338e-002	0.14821
9391	1.6711	2.1944e-002	5.1872e-002	0.16409
9392	1.6711	6.9983e-002	9.3115e-002	0.14833
9393	1.6711	0.13674	9.1568e-002	0.12425
9394	1.6711	0.13247	-5.7631e-002	0.12388
9395	1.6711	0.67041	-2.2175e-002	9.2161e-002
9396	1.6711	0.70512	-1.9887e-002	0.10541
9397	1.6711	0.6884	9.5079e-004	9.8487e-002
9398	1.6711	0.61836	-2.5606e-002	7.1787e-002
9399	1.6711	0.65378	1.9519e-003	8.4912e-002
9400	1.6711	0.54894	-3.0181e-002	4.4868e-002
9401	1.6711	0.58456	3.9541e-003	5.7015e-002
9402	1.6711	0.49688	-3.3612e-002	2.6406e-002
9403	1.6711	0.46218	-3.59e-002	1.79e-002
9404	1.6711	0.48919	-2.0303e-002	2.0944e-002
9405	1.6711	0.41012	-3.9331e-002	2.2251e-002
9406	1.6711	0.45934	-2.1447e-002	1.227e-002
9407	1.6711	0.34071	-4.3906e-002	4.5557e-002
9408	1.6711	0.27129	-4.8481e-002	7.1633e-002
9409	1.6711	0.20188	-5.3056e-002	9.7901e-002
9410	1.6711	0.22875	-3.0434e-002	8.5963e-002
9411	1.6711	0.16905	-3.2721e-002	0.10861
9412	1.6711	0.72301	-5.0298e-005	0.11165
9413	1.6711	0.72915	-1.7034e-002	0.11443
9414	1.6711	0.20578	8.2988e-002	9.8338e-002
9415	1.6711	0.17109	6.359e-002	0.1092
9416	1.6711	0.27481	7.4409e-002	7.2138e-002
9417	1.6711	0.23061	5.93e-002	8.6659e-002
9418	1.6711	0.34385	6.5829e-002	4.6354e-002
9419	1.6711	0.41288	5.725e-002	2.3651e-002
9420	1.6711	0.46466	5.0816e-002	1.9476e-002
9421	1.6711	0.49918	4.6526e-002	2.7453e-002
9422	1.6711	0.49039	3.3911e-002	2.1736e-002
9423	1.6711	0.55095	4.0091e-002	4.5441e-002
9424	1.6711	0.61999	3.1512e-002	7.2016e-002
9425	1.6711	0.67177	2.5077e-002	9.233e-002
9426	1.6711	0.70628	2.0788e-002	0.10545
9427	1.6711	0.73011	1.6554e-002	0.11426
9428	1.6711	0.73894	6.2722e-003	0.11782
9429	1.6711	0.73855	-7.2737e-003	0.11793
9430	1.6711	0.48635	-5.8496e-003	1.7769e-002
9431	1.6711	0.47385	6.6504e-003	1.2093e-002
9432	1.6711	0.49885	6.6504e-003	2.2232e-002
9433	1.6711	0.48635	1.915e-002	1.7925e-002
9434	1.6711	0.19592	-1.0099e-002	9.7663e-002
9435	1.6711	0.17092	1.4901e-002	0.10702
9436	1.6711	0.22092	1.4901e-002	8.7994e-002
9437	1.6711	0.19592	3.9901e-002	9.8382e-002
9438	1.3389	0.39461	-1.0494e-002	5.2613e-003
9439	1.3389	8.9811e-002	-2.094e-002	9.7517e-002
9440	1.3389	0.39553	2.6838e-002	7.5165e-003
9441	1.3389	0.56038	4.8891e-003	5.1019e-002
9442	1.3389	0.78882	3.9994e-003	0.12224
9443	1.3389	0.79259	5.4793e-003	0.12341
9444	1.3389	0.54432	-1.3533e-002	4.6121e-002
9445	1.3389	0.30465	3.131e-002	3.2325e-002
9446	1.3389	8.1738e-002	4.9193e-002	0.10072
9447	1.3389	4.6496e-002	-1.4785e-002	0.11025
9448	1.3389	3.4198e-002	1.8711e-002	0.1137
9449	1.3389	4.1791e-002	5.0389e-002	0.11214
9450	1.3389	0.30392	-1.126e-002	3.1869e-002
9451	1.3289	0.30409	-1.1393e-002	3.1308e-002
9452	1.3289	4.1126e-002	5.0387e-002	0.11117
9453	1.3289	3.3516e-002	1.8607e-002	0.11269
9454	1.3289	4.586e-002	-1.4993e-002	0.10923
9455	1.3289	8.1201e-002	4.9197e-002	9.9942e-002
9456	1.3289	0.30481	3.1313e-002	3.1814e-002
9457	1.3289	0.54525	-1.3624e-002	4.6599e-002
9458	1.3289	0.79431	5.5002e-003	0.12367
9459	1.3289	0.79053	4.0148e-003	0.12257
9460	1.3289	0.56136	4.8569e-003	5.1474e-002
9461	1.3289	0.39599	2.6839e-002	7.3557e-003
9462	1.3289	8.9323e-002	-2.1166e-002	9.672e-002
9463	1.3289	0.39507	-1.0612e-002	4.9735e-003
9464	1.3289	0.16433	3.685e-002	7.4723e-002
9465	1.3289	0.21433	3.685e-002	5.9611e-002
9466	1.3289	0.21433	-1.315e-002	5.8997e-002
9467	1.3289	0.16433	-1.315e-002	7.4218e-002
9468	1.3289	0.5024	1.7788e-002	3.2758e-002
9469	1.3289	0.5274	1.7788e-002	4.077e-002
9470	1.3289	0.5274	-7.2115e-003	4.0706e-002
9471	1.3289	0.5024	-7.2115e-003	3.2653e-002
9472	1.3289	0.79363	-1.4495e-002	0.12353
9473	1.3289	0.7994	-4.2696e-004	0.12501
9474	1.3289	0.7942	1.3864e-002	0.12374
9475	1.3289	0.78074	2.0941e-002	0.11965
9476	1.3289	0.74202	2.5428e-002	0.10851
9477	1.3289	0.70329	2.9915e-002	9.6845e-002
9478	1.3289	0.62585	3.8889e-002	7.2884e-002
9479	1.3289	0.5484	4.7864e-002	4.9141e-002
9480	1.3289	0.50968	5.2351e-002	3.7846e-002
9481	1.3289	0.47095	5.6838e-002	2.7675e-002
9482	1.3289	0.39351	6.5812e-002	1.9404e-002
9483	1.3289	0.31606	7.4787e-002	3.4937e-002
9484	1.3289	0.23861	8.3761e-002	5.7017e-002
9485	1.3289	0.16117	9.2735e-002	8.0105e-002
9486	1.3289	0.15792	-6.7341e-002	7.9078e-002
9487	1.3289	0.23567	-6.1551e-002	5.5938e-002
9488	1.3289	0.31341	-5.5761e-002	3.3462e-002
9489	1.3289	0.39116	-4.9971e-002	1.708e-002
9490	1.3289	0.46891	-4.4181e-002	2.6374e-002
9491	1.3289	0.50778	-4.1286e-002	3.7036e-002
9492	1.3289	0.54665	-3.8391e-002	4.8564e-002
9493	1.3289	0.6244	-3.2601e-002	7.2519e-002
9494	1.3289	0.70214	-2.6811e-002	9.6497e-002
9495	1.3289	0.74102	-2.3916e-002	0.10831
9496	1.3289	0.77989	-2.1021e-002	0.11946
9497	1.3289	8.372e-002	0.10171	0.10297
9498	1.3289	1.5867e-002	8.0624e-002	0.11923
9499	1.3289	-1.4184e-002	1.6238e-002	0.12658
9500	1.3289	1.3232e-002	-4.9313e-002	0.1198
9501	1.3289	8.0175e-002	-7.3131e-002	0.10181
9502	1.3389	1.3964e-002	-4.8988e-002	0.12104
9503	1.3389	-1.3351e-002	1.636e-002	0.12786
9504	1.3389	1.6619e-002	8.0535e-002	0.12048
9505	1.3389	8.4261e-002	0.10154	0.10407
9506	1.3389	8.0689e-002	-7.2745e-002	0.10291
9507	1.3389	0.73946	-2.3832e-002	0.10808
9508	1.3389	0.70071	-2.6709e-002	9.6187e-002
9509	1.3389	0.62321	-3.2463e-002	7.2058e-002
9510	1.3389	0.54571	-3.8218e-002	4.8007e-002
9511	1.3389	0.50695	-4.1095e-002	3.6452e-002
9512	1.3389	0.4682	-4.3972e-002	2.5819e-002
9513	1.3389	0.3907	-4.9727e-002	1.7298e-002
9514	1.3389	0.3132	-5.5481e-002	3.4239e-002
9515	1.3389	0.23569	-6.1236e-002	5.6836e-002
9516	1.3389	0.15819	-6.699e-002	8.0059e-002
9517	1.3389	0.77821	-2.0954e-002	0.11932
9518	1.3389	0.16146	9.2576e-002	8.1088e-002
9519	1.3389	0.23866	8.3613e-002	5.7874e-002
9520	1.3389	0.31586	7.465e-002	3.5655e-002
9521	1.3389	0.39307	6.5688e-002	1.9504e-002
9522	1.3389	0.47027	5.6725e-002	2.7219e-002
9523	1.3389	0.50887	5.2243e-002	3.7337e-002
9524	1.3389	0.54747	4.7762e-002	4.8618e-002
9525	1.3389	0.62467	3.8799e-002	7.2437e-002
9526	1.3389	0.70187	2.9836e-002	9.6462e-002
9527	1.3389	0.74047	2.5355e-002	0.10813
9528	1.3389	0.77907	2.0874e-002	0.11938
9529	1.3389	0.79248	1.3816e-002	0.12349
9530	1.3389	0.79766	-4.3017e-004	0.12499
9531	1.3389	0.79191	-1.4452e-002	0.12343
9532	1.3389	0.50156	-7.1718e-003	3.2108e-002
9533	1.3389	0.52656	-7.1718e-003	4.0204e-002
9534	1.3389	0.52656	1.7828e-002	4.0271e-002
9535	1.3389	0.50156	1.7828e-002	3.2219e-002
9536	1.3389	0.16452	-1.3061e-002	7.5145e-002
9537	1.3389	0.21452	-1.3061e-002	5.9773e-002
9538	1.3389	0.21452	3.6939e-002	6.0371e-002
9539	1.3389	0.16452	3.6939e-002	7.5672e-002
9540	1.3389	0.39507	8.172e-003	2.8545e-003
9541	1.3389	0.34926	-1.0877e-002	1.7749e-002
9542	1.3339	0.39484	-1.0553e-002	5.1106e-003
9543	1.3389	0.39265	-3.011e-002	1.1081e-002
9544	1.3389	0.44809	-8.8328e-003	1.5149e-002
9545	1.3389	8.5775e-002	1.4127e-002	9.8515e-002
9546	1.3389	6.8154e-002	-1.7862e-002	0.10384
9547	1.3339	8.9567e-002	-2.1053e-002	9.712e-002
9548	1.3389	8.525e-002	-4.6842e-002	9.9876e-002
9549	1.3389	0.12717	-1.7001e-002	8.6364e-002
9550	1.3389	0.35009	2.9074e-002	1.8627e-002
9551	1.3339	0.39576	2.6838e-002	7.4316e-003
9552	1.3389	0.3943	4.6263e-002	1.3414e-002
9553	1.3389	0.44855	2.2333e-002	1.582e-002
9554	1.3389	0.55235	-4.3219e-003	4.8455e-002
9555	1.3339	0.56087	4.873e-003	5.1245e-002
9556	1.3389	0.59179	-1.3787e-002	6.1369e-002
9557	1.3389	0.55392	2.6326e-002	4.9319e-002
9558	1.3389	0.54347	1.1359e-002	4.5564e-002
9559	1.3389	0.79071	4.7394e-003	0.12282
9560	1.3339	0.78968	4.0071e-003	0.12241
9561	1.3389	0.78395	1.2437e-002	0.12079
9562	1.3389	0.79036	-5.2265e-003	0.12275
9563	1.3339	0.79345	5.4898e-003	0.12354
9564	1.3389	0.79254	9.6477e-003	0.12342
9565	1.3389	0.79513	2.5246e-003	0.12417
9566	1.3339	0.54479	-1.3578e-002	4.6359e-002
9567	1.3389	0.54501	-2.5875e-002	4.6896e-002
9568	1.3389	0.53544	-1.0352e-002	4.3147e-002
9569	1.3389	0.30429	1.0025e-002	3.139e-002
9570	1.3339	0.30473	3.1312e-002	3.2069e-002
9571	1.3389	0.31026	5.298e-002	3.3262e-002
9572	1.3389	0.25959	3.4124e-002	4.645e-002
9573	1.3389	5.7968e-002	3.3952e-002	0.10694
9574	1.3389	6.1765e-002	4.9791e-002	0.10656
9575	1.3339	8.147e-002	4.9195e-002	0.10033
9576	1.3389	8.3e-002	7.5366e-002	0.10222
9577	1.3389	0.12313	4.3066e-002	8.8236e-002
9578	1.3389	4.0347e-002	1.9631e-003	0.11185
9579	1.3339	4.6178e-002	-1.4889e-002	0.10974
9580	1.3389	3.023e-002	-3.1886e-002	0.11532
9581	1.3389	3.7995e-002	3.455e-002	0.11267
9582	1.3339	3.3857e-002	1.8659e-002	0.11319
9583	1.3389	1.0424e-002	1.7536e-002	0.12047
9584	1.3339	4.1459e-002	5.0388e-002	0.11166
9585	1.3389	2.9205e-002	6.5462e-002	0.11609
9586	1.3339	0.304	-1.1327e-002	3.1588e-002
9587	1.3389	0.30856	-3.3371e-002	3.2263e-002
9588	1.3389	0.25922	-1.2161e-002	4.5862e-002
9589	1.3289	0.30445	9.9602e-003	3.088e-002
9590	1.3289	0.34958	-1.1002e-002	1.7193e-002
9591	1.3289	0.25921	-1.2272e-002	4.518e-002
9592	1.3289	0.30875	-3.3577e-002	3.1637e-002
9593	1.3289	3.7321e-002	3.4497e-002	0.11166
9594	1.3289	6.1164e-002	4.9792e-002	0.10575
9595	1.3289	2.8497e-002	6.5506e-002	0.11543
9596	1.3289	3.9688e-002	1.8067e-003	0.11089
9597	1.3289	5.7358e-002	3.3902e-002	0.10627
9598	1.3289	9.6657e-003	1.7422e-002	0.11982
9599	1.3289	6.7592e-002	-1.808e-002	0.10299
9600	1.3289	2.9546e-002	-3.2153e-002	0.11456
9601	1.3289	8.5262e-002	1.4015e-002	9.7681e-002
9602	1.3289	0.12277	4.3023e-002	8.7467e-002
9603	1.3289	8.2461e-002	7.5453e-002	0.10118
9604	1.3289	0.3504	2.9076e-002	1.8139e-002
9605	1.3289	0.25957	3.4081e-002	4.5791e-002
9606	1.3289	0.31044	5.305e-002	3.2689e-002
9607	1.3289	0.55331	-4.3835e-003	4.8967e-002
9608	1.3289	0.53633	-1.0418e-002	4.3666e-002
9609	1.3289	0.54595	-2.6007e-002	4.7455e-002
9610	1.3289	0.79242	4.7575e-003	0.12312
9611	1.3289	0.79685	2.5366e-003	0.12435
9612	1.3289	0.79425	9.6819e-003	0.1237
9613	1.3289	0.79208	-5.2402e-003	0.12304
9614	1.3289	0.78564	1.2478e-002	0.1211
9615	1.3289	0.54438	1.1323e-002	4.6064e-002
9616	1.3289	0.55488	2.636e-002	4.9864e-002
9617	1.3289	0.59288	-1.3872e-002	6.1886e-002
9618	1.3289	0.39553	8.1137e-003	2.4075e-003
9619	1.3289	0.44919	2.2314e-002	1.6323e-002
9620	1.3289	0.39475	4.6326e-002	1.3404e-002
9621	1.3289	0.12683	-1.7158e-002	8.5549e-002
9622	1.3289	8.4749e-002	-4.7148e-002	9.9001e-002
9623	1.3289	0.44874	-8.9116e-003	1.5696e-002
9624	1.3289	0.39312	-3.0291e-002	1.1033e-002
9625	1.3289	0.18933	3.685e-002	6.7228e-002
9626	1.3289	0.16433	1.185e-002	7.4036e-002
9627	1.3289	0.16275	6.4792e-002	7.7114e-002
9628	1.3339	0.16443	3.6894e-002	7.5198e-002
9629	1.3289	0.21433	1.185e-002	5.875e-002
9630	1.3289	0.22647	6.0305e-002	5.794e-002
9631	1.3339	0.21443	3.6894e-002	5.9991e-002
9632	1.3289	0.18933	-1.315e-002	6.6617e-002
9633	1.3289	0.225	-3.7351e-002	5.7069e-002
9634	1.3339	0.21443	-1.3106e-002	5.9382e-002
9635	1.3289	0.16113	-4.0246e-002	7.6368e-002
9636	1.3339	0.16443	-1.3106e-002	7.4678e-002
9637	1.3289	0.5149	1.7788e-002	3.6762e-002
9638	1.3289	0.5024	5.2885e-003	3.2489e-002
9639	1.3289	0.48668	3.7313e-002	2.9295e-002
9640	1.3339	0.50198	1.7808e-002	3.2487e-002
9641	1.3289	0.5274	5.2885e-003	4.0546e-002
9642	1.3289	0.51854	3.507e-002	3.8881e-002
9643	1.3339	0.52698	1.7808e-002	4.052e-002
9644	1.3289	0.5149	-7.2115e-003	3.6698e-002
9645	1.3289	0.51759	-2.4249e-002	3.8423e-002
9646	1.3339	0.52698	-7.1916e-003	4.0456e-002
9647	1.3289	0.48565	-2.5696e-002	2.8628e-002
9648	1.3339	0.50198	-7.1916e-003	3.2382e-002
9649	1.3289	0.79782	-7.9995e-003	0.12478
9650	1.3289	0.78737	-1.904e-002	0.12173
9651	1.3339	0.79277	-1.4474e-002	0.12348
9652	1.3289	0.79813	7.2031e-003	0.12467
9653	1.3339	0.79853	-4.2856e-004	0.12502
9654	1.3289	0.78813	1.8658e-002	0.12183
9655	1.3339	0.79334	1.384e-002	0.12362
9656	1.3289	0.76138	2.3184e-002	0.11411
9657	1.3289	0.78032	-3.9998e-005	0.1195
9658	1.3339	0.77991	2.0907e-002	0.11951
9659	1.3289	0.72266	2.7672e-002	0.10268
9660	1.3289	0.74152	7.5608e-004	0.10817
9661	1.3339	0.74124	2.5392e-002	0.10832
9662	1.3289	0.66457	3.4402e-002	8.4826e-002
9663	1.3289	0.70272	1.5522e-003	9.6393e-002
9664	1.3339	0.70258	2.9876e-002	9.6655e-002
9665	1.3289	0.58712	4.3377e-002	6.0914e-002
9666	1.3289	0.62512	3.1443e-003	7.1946e-002
9667	1.3339	0.62526	3.8844e-002	7.2662e-002
9668	1.3289	0.52904	5.0107e-002	4.3401e-002
9669	1.3339	0.54793	4.7813e-002	4.8883e-002
9670	1.3289	0.49032	5.4594e-002	3.256e-002
9671	1.3339	0.50927	5.2297e-002	3.7593e-002
9672	1.3289	0.43223	6.1325e-002	2.0373e-002
9673	1.3339	0.47061	5.6781e-002	2.7449e-002
9674	1.3289	0.35478	7.03e-002	2.5472e-002
9675	1.3339	0.39329	6.575e-002	1.945e-002
9676	1.3289	0.27734	7.9274e-002	4.5586e-002
9677	1.3339	0.31596	7.4718e-002	3.5296e-002
9678	1.3289	0.19989	8.8248e-002	6.8394e-002
9679	1.3339	0.23864	8.3687e-002	5.7446e-002
9680	1.3289	0.12244	9.7222e-002	9.1271e-002
9681	1.3339	0.16131	9.2656e-002	8.0597e-002
9682	1.3289	0.19679	-6.4446e-002	6.7555e-002
9683	1.3289	0.11905	-7.0236e-002	9.0542e-002
9684	1.3339	0.15806	-6.7165e-002	7.9573e-002
9685	1.3289	0.27454	-5.8656e-002	4.4533e-002
9686	1.3339	0.23568	-6.1393e-002	5.6392e-002
9687	1.3289	0.35229	-5.2866e-002	2.3551e-002
9688	1.3339	0.31331	-5.5621e-002	3.3853e-002
9689	1.3289	0.43003	-4.7076e-002	1.8349e-002
9690	1.3339	0.39093	-4.9849e-002	1.7185e-002
9691	1.3289	0.48834	-4.2733e-002	3.1536e-002
9692	1.3339	0.46855	-4.4077e-002	2.6095e-002
9693	1.3289	0.52722	-3.9838e-002	4.2734e-002
9694	1.3339	0.50737	-4.119e-002	3.6744e-002
9695	1.3289	0.58553	-3.5496e-002	6.0531e-002
9696	1.3339	0.54618	-3.8304e-002	4.829e-002
9697	1.3289	0.66327	-2.9706e-002	8.4648e-002
9698	1.3339	0.6238	-3.2532e-002	7.229e-002
9699	1.3289	0.72158	-2.5363e-002	0.10248
9700	1.3339	0.70143	-2.676e-002	9.6343e-002
9701	1.3289	0.76045	-2.2468e-002	0.11396
9702	1.3339	0.74024	-2.3874e-002	0.1082
9703	1.3339	0.77905	-2.0988e-002	0.11939
9704	1.3289	4.7566e-002	9.8334e-002	0.11184
9705	1.3339	8.399e-002	0.10162	0.10353
9706	1.3289	-5.9599e-003	5.1606e-002	0.12529
9707	1.3339	1.6243e-002	8.0579e-002	0.11985
9708	1.3289	-7.4006e-003	-1.9434e-002	0.12485
9709	1.3339	-1.3767e-002	1.6299e-002	0.12722
9710	1.3289	4.4187e-002	-6.8293e-002	0.11181
9711	1.3339	1.3598e-002	-4.9151e-002	0.12042
9712	1.3339	8.0432e-002	-7.2938e-002	0.10236
9713	1.3389	-6.5961e-003	-1.9199e-002	0.12614
9714	1.3389	4.4817e-002	-6.7915e-002	0.11301
9715	1.3389	-5.1446e-003	5.1613e-002	0.12657
9716	1.3389	4.8221e-002	9.8182e-002	0.11299
9717	1.3389	0.12286	9.7057e-002	9.2384e-002
9718	1.3389	0.11944	-6.9867e-002	9.1613e-002
9719	1.3389	0.72009	-2.527e-002	0.10216
9720	1.3389	0.75884	-2.2393e-002	0.11372
9721	1.3389	0.73997	7.6177e-004	0.10778
9722	1.3389	0.66196	-2.9586e-002	8.4219e-002
9723	1.3389	0.70129	1.5638e-003	9.5921e-002
9724	1.3389	0.58446	-3.534e-002	5.9984e-002
9725	1.3389	0.62394	3.168e-003	7.1435e-002
9726	1.3389	0.52633	-3.9656e-002	4.2137e-002
9727	1.3389	0.48758	-4.2534e-002	3.0943e-002
9728	1.3389	0.51676	-2.4133e-002	3.7866e-002
9729	1.3389	0.42945	-4.6849e-002	1.8023e-002
9730	1.3389	0.48488	-2.5572e-002	2.8026e-002
9731	1.3389	0.35195	-5.2604e-002	2.42e-002
9732	1.3389	0.27445	-5.8358e-002	4.5423e-002
9733	1.3389	0.19694	-6.4113e-002	6.8523e-002
9734	1.3389	0.22511	-3.7148e-002	5.7587e-002
9735	1.3389	0.16136	-4.0026e-002	7.7002e-002
9736	1.3389	0.77864	-4.0299e-005	0.11916
9737	1.3389	0.78567	-1.8981e-002	0.12154
9738	1.3389	0.20006	8.8094e-002	6.927e-002
9739	1.3389	0.16299	6.4757e-002	7.77e-002
9740	1.3389	0.27726	7.9132e-002	4.6358e-002
9741	1.3389	0.22659	6.0276e-002	5.8432e-002
9742	1.3389	0.35446	7.0169e-002	2.5951e-002
9743	1.3389	0.43167	6.1206e-002	2.0153e-002
9744	1.3389	0.48957	5.4484e-002	3.2146e-002
9745	1.3389	0.48592	3.7276e-002	2.8719e-002
9746	1.3389	0.52817	5.0003e-002	4.2956e-002
9747	1.3389	0.51772	3.5036e-002	3.8337e-002
9748	1.3389	0.58607	4.3281e-002	6.0507e-002
9749	1.3389	0.66327	3.4318e-002	8.4482e-002
9750	1.3389	0.72117	2.7596e-002	0.10235
9751	1.3389	0.75977	2.3114e-002	0.11382
9752	1.3389	0.78644	1.8597e-002	0.12165
9753	1.3389	0.7964	7.1759e-003	0.1246
9754	1.3389	0.79609	-7.9783e-003	0.12459
9755	1.3389	0.51406	-7.1718e-003	3.6152e-002
9756	1.3389	0.50156	5.3282e-003	3.1925e-002
9757	1.3389	0.52656	5.3282e-003	4.0048e-002
9758	1.3389	0.51406	1.7828e-002	3.6219e-002
9759	1.3389	0.18952	-1.3061e-002	6.748e-002
9760	1.3389	0.16452	1.1939e-002	7.5046e-002
9761	1.3389	0.21452	1.1939e-002	5.9606e-002
9762	1.3389	0.18952	3.6939e-002	6.8108e-002
9763	1.0067	0.84065	-4.7815e-004	0.11916
9764	1.0067	0.45494	1.038e-002	3.2827e-002
9765	1.0067	0.29397	-1.6064e-002	7.3966e-003
9766	1.0067	8.6573e-002	3.1111e-002	5.4999e-002
9767	1.0067	7.6622e-003	2.3739e-002	7.2222e-002
9768	1.0067	0.45177	-1.6728e-002	3.2343e-002
9769	1.0067	0.82797	2.156e-003	0.1166
9770	1.0067	0.84576	3.2732e-003	0.1202
9771	1.0067	0.37857	-1.5193e-002	1.4992e-002
9772	1.0067	0.13432	5.3402e-002	4.5414e-002
9773	1.0067	0.29344	3.2568e-002	9.2337e-003
9774	1.0067	0.38361	2.9387e-002	1.6769e-002
9775	1.0067	0.4548	3.7393e-002	3.3663e-002
